Sales_ID,name,year,selling_price_INR,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,cylinders,displacement,acceleration,weight,,State or Province,Region
5890,Hyundai,2011,17845000,100000,Petrol,Individual,Manual,Third_Owner,8.2 kmpl,1197,230 bhp,111.8Nm@ 4000rpm,5,8,3406,11.5,1860,,Tamil Nadu,South
5891,Maruti,2009,12450000,75000,Petrol,Individual,Manual,Third_Owner,23.3 kmpl,1061,67 bhp,84Nm@ 3500rpm,5,3,1022,12.9,932,,Delhi,North
5892,Hyundai,2013,20750000,42130,Petrol,Individual,Manual,First_Owner,14.4 kmpl,814,139 bhp,74.5Nm@ 4000rpm,5,6,2384,11.4,1453,,Delhi,North
5893,Maruti,2010,14940000,53000,Petrol,Individual,Manual,Second_Owner,13.4 kmpl,1197,118 bhp,114Nm@ 4000rpm,5,5,1730,7.8,1486,,Delhi,North
5894,Maruti,2006,12450000,106000,Petrol,Individual,Manual,Second_Owner,7.3 kmpl,993,296 bhp,78Nm@ 4500rpm,5,8,3841,7.2,2323,,Tamil Nadu,South
5896,Maruti,2019,46148000,10000,Petrol,Individual,Manual,First_Owner,16.4 kmpl,1197,134 bhp,113Nm@ 4200rpm,5,5,1979,6.4,1263,,Delhi,North
5921,Maruti,2012,31540000,70000,Diesel,Individual,Manual,Third_Owner,24.4 kmpl,1248,56 bhp,190Nm@ 2000rpm,5,3,817,11.6,866,,Tamil Nadu,South
5922,Volkswagen,2017,49800000,29000,Diesel,Individual,Manual,First_Owner,23.7 kmpl,1498,56 bhp,250Nm@ 1500-3000rpm,5,3,1146,9.4,909,,Delhi,North
5923,Ford,2014,51460000,40000,Diesel,Individual,Manual,Second_Owner,19.1 kmpl,2499,107 bhp,330Nm@ 1800rpm,7,4,1444,7.8,1210,,West Bengal,East
5924,Hyundai,2012,41500000,90000,Diesel,Individual,Automatic,First_Owner,10.0 kmpl,1582,193 bhp,259.8Nm@ 1900-2750rpm,5,8,3196,8.7,1663,,West Bengal,East
5925,Mahindra,2015,58100000,40000,Diesel,Individual,Automatic,First_Owner,17.1 kmpl,1493,109 bhp,230Nm@ 1500-2250rpm,7,4,1384,6.9,1004,,Tamil Nadu,South
5926,Ford,2015,45650000,138000,Diesel,Individual,Manual,First_Owner,17.5 kmpl,1498,138 bhp,205Nm@ 1750-3250rpm,5,5,1848,10.2,1479,,West Bengal,East
5927,Maruti,2016,49800000,70000,Diesel,Individual,Manual,First_Owner,12.4 kmpl,1248,179 bhp,190Nm@ 2000rpm,5,6,2749,12.2,1713,,Tamil Nadu,South
5928,Volkswagen,2019,45650000,30000,Petrol,Individual,Manual,Second_Owner,21.1 kmpl,999,79 bhp,95Nm@ 3000-4300rpm,5,4,1366,8.5,1271,,West Bengal,East
5929,Hyundai,2013,39425000,125000,Diesel,Individual,Manual,Third_Owner,20.2 kmpl,1582,77 bhp,259.9Nm@ 1900-2750rpm,5,3,1053,8.4,826,,West Bengal,East
5930,Honda,2015,51045000,120000,Diesel,Individual,Manual,Second_Owner,6.5 kmpl,1498,273 bhp,200Nm@ 1750rpm,5,8,3232,8.7,2015,,Tamil Nadu,South
5931,Maruti,2013,31955000,180000,Diesel,Individual,Manual,Second_Owner,16.8 kmpl,1248,129 bhp,190Nm@ 2000rpm,5,5,1925,9.2,1247,,Karnataka,South
5932,Tata,2015,41500000,20000,Petrol,Individual,Manual,First_Owner,21.0 kmpl,1193,77 bhp,140Nm@ 1500-4000rpm,5,3,875,11.6,856,,West Bengal,East
5933,Renault,2012,37350000,80000,Diesel,Individual,Manual,First_Owner,13.5 kmpl,1461,152 bhp,200Nm@ 1750rpm,5,6,2591,4.9,1613,,Delhi,North
5944,Maruti,2016,57270000,32000,Diesel,Dealer,Manual,First_Owner,7.5 kmpl,1248,292 bhp,200Nm@ 1750rpm,5,8,3398,3.8,1891,,Karnataka,South
5945,Maruti,2017,48887000,41232,Diesel,Dealer,Manual,First_Owner,12.9 kmpl,1248,151 bhp,190Nm@ 2000rpm,5,6,2355,12.3,1421,,Tamil Nadu,South
5946,Mahindra,2015,36935000,40200,Diesel,Dealer,Manual,First_Owner,11.5 kmpl,1498,158 bhp,210nm@ 1600-2200rpm,7,6,2235,11,1559,,Karnataka,South
5947,Ford,2013,39425000,48000,Diesel,Dealer,Manual,Second_Owner,6.5 kmpl,1498,280 bhp,215Nm@ 1750-2500rpm,5,8,3549,3.5,1772,,Maharashtra,West
5948,Honda,2014,38595000,27233,Diesel,Dealer,Manual,First_Owner,9.2 kmpl,1498,246 bhp,200Nm@ 1750rpm,5,8,3877,7.2,2154,,Maharashtra,West
5949,Tata,2011,18675000,35000,Petrol,Individual,Manual,First_Owner,13.7 kmpl,1368,133 bhp,116Nm@ 4750rpm,5,6,2342,9.9,1495,,West Bengal,East
5950,Toyota,2005,25730000,200000,Diesel,Individual,Manual,Second_Owner,13.9 kmpl,2494,139 bhp,20.4@ 1400-3400(kgm@ rpm),8,5,1639,12.4,1372,,West Bengal,East
5951,Tata,2016,36935000,63000,Diesel,Dealer,Manual,First_Owner,8.5 kmpl,2956,181 bhp,250Nm@ 1000-2000rpm,9,8,3357,8,2457,,Delhi,North
5952,Mahindra,2015,36935000,62000,Diesel,Dealer,Manual,First_Owner,20.8 kmpl,1498,59 bhp,210nm@ 1600-2200rpm,7,3,1118,8.6,923,,Karnataka,South
5953,Tata,2012,37350000,68240,Diesel,Dealer,Manual,First_Owner,21.6 kmpl,2956,104 bhp,320Nm@ 1700-2700rpm,7,4,1292,11.8,1019,,Maharashtra,West
5954,Mahindra,2008,37350000,78000,Diesel,Dealer,Manual,First_Owner,15.5 kmpl,1997,131 bhp,280Nm@ 1800-2800rpm,7,5,1918,12.6,1344,,West Bengal,East
5956,Maruti,2010,16600000,35000,Petrol,Dealer,Manual,First_Owner,9.8 kmpl,998,252 bhp,90Nm@ 3500rpm,5,8,3507,4.1,1878,,Karnataka,South
5957,Maruti,2018,50713000,9000,Petrol,Dealer,Manual,First_Owner,8.5 kmpl,1197,261 bhp,114Nm@ 4000rpm,5,8,3972,11,2248,,West Bengal,East
5958,Hyundai,2016,68059917,39000,Diesel,Dealer,Manual,First_Owner,13.1 kmpl,1582,121 bhp,259.9Nm@ 1900-2750rpm,5,5,1789,9.8,1457,,West Bengal,East
5959,Hyundai,2016,68475000,39000,Diesel,Dealer,Manual,First_Owner,15.8 kmpl,1396,93 bhp,219.7Nm@ 1500-2750rpm,5,4,1415,7.9,1026,,Maharashtra,West
5960,Ford,2015,49717000,92651,Diesel,Dealer,Manual,First_Owner,14.5 kmpl,1498,155 bhp,215Nm@ 1750-2500rpm,5,6,2069,10.1,1670,,Maharashtra,West
5961,Maruti,2018,40670000,28000,Petrol,Dealer,Manual,First_Owner,21.2 kmpl,1197,73 bhp,"113Nm@ 4,500rpm",5,3,873,9,809,,West Bengal,East
5962,Hyundai,2017,28220000,30000,Petrol,Individual,Manual,First_Owner,8.1 kmpl,814,183 bhp,74.5Nm@ 4000rpm,5,8,3061,6.3,2329,,Tamil Nadu,South
5963,Mercedes,2009,83000000,80000,Petrol,Individual,Automatic,Third_Owner,21.7 kmpl,3498,97 bhp,355Nm@ 4500rpm,5,4,1271,11,1176,,West Bengal,East
5964,Hyundai,2018,102671000,46000,Diesel,Individual,Manual,First_Owner,21.0 kmpl,1582,73 bhp,259.9Nm@ 1900-2750rpm,5,3,1181,8.6,912,,West Bengal,East
5965,Volkswagen,2013,29050000,70000,Diesel,Individual,Manual,Second_Owner,17.2 kmpl,1199,105 bhp,180Nm@ 2000rpm,5,5,1995,8.6,1330,,Delhi,North
5966,Maruti,2000,2573000,56194,Petrol,Individual,Manual,Fourth_Above_Owner,10.8 kmpl,796,243 bhp,59Nm@ 2500rpm,4,8,3391,4.3,2013,,Delhi,North
5967,Maruti,2018,57685000,40000,Petrol,Individual,Manual,First_Owner,12.3 kmpl,1197,179 bhp,113Nm@ 4200rpm,5,6,2787,9.7,1715,,Delhi,North
5968,Maruti,2015,22410000,40000,Petrol,Individual,Manual,First_Owner,15.7 kmpl,796,138 bhp,69Nm@ 3500rpm,5,5,1778,6.9,1303,,Tamil Nadu,South
5969,Maruti,2016,65570000,120000,Diesel,Individual,Manual,First_Owner,10.8 kmpl,1248,259 bhp,200Nm@ 1750rpm,7,8,3767,4.6,1780,,Tamil Nadu,South
5970,Maruti,2016,48970000,120000,Diesel,Individual,Manual,First_Owner,21.5 kmpl,1248,108 bhp,190Nm@ 2000rpm,5,4,1354,8.6,1164,,West Bengal,East
5971,Maruti,2017,52705000,120000,Petrol,Individual,Automatic,First_Owner,22.4 kmpl,1197,62 bhp,113Nm@ 4200rpm,5,3,964,9.4,956,,Delhi,North
5972,Mahindra,2015,44820000,110000,Diesel,Individual,Manual,Second_Owner,23.4 kmpl,2523,64 bhp,195Nm@ 1400-2200rpm,7,3,977,7.7,855,,Tamil Nadu,South
5973,Renault,2012,21995000,67000,Diesel,Individual,Manual,Second_Owner,9.2 kmpl,1461,268 bhp,160Nm@ 2000rpm,5,8,3376,8.3,2096,,Maharashtra,West
5974,Maruti,2014,49800000,50000,Diesel,Individual,Manual,First_Owner,16.7 kmpl,1248,108 bhp,190Nm@ 2000rpm,5,5,1952,10,1395,,West Bengal,East
5975,Hyundai,2012,34029917,100000,Diesel,Individual,Manual,Second_Owner,10.5 kmpl,1582,145 bhp,259.9Nm@ 1900-2750rpm,5,6,2718,5.3,1477,,Karnataka,South
5976,Toyota,2015,43575000,80000,Diesel,Individual,Manual,Second_Owner,19.6 kmpl,1364,73 bhp,170Nm@ 1800-2400rpm,5,4,1528,13,1136,,West Bengal,East
5977,Ford,2011,12450000,50000,Diesel,Individual,Manual,First_Owner,9.8 kmpl,1399,228 bhp,160Nm@ 2000rpm,5,8,3719,10.8,2482,,Karnataka,South
5978,Maruti,2007,4565000,70000,Petrol,Individual,Manual,Third_Owner,20.9 kmpl,1298,80 bhp,110Nm@ 4500rpm,5,4,1470,8.5,1105,,Delhi,North
5979,Maruti,2011,10790000,70000,Petrol,Individual,Manual,Second_Owner,20.5 kmpl,796,59 bhp,6.1kgm@ 3000rpm,5,3,917,7.7,949,,Karnataka,South
5980,Maruti,2017,76775000,50000,Diesel,Individual,Manual,First_Owner,11.8 kmpl,1248,145 bhp,200Nm@ 1750rpm,5,6,2081,5.4,1610,,Delhi,North
5981,Renault,2017,57270000,65000,Diesel,Individual,Manual,Second_Owner,18.9 kmpl,1461,82 bhp,200Nm@ 1900rpm,7,4,1260,10.2,1022,,Maharashtra,West
5982,Maruti,2012,46480000,200000,Diesel,Individual,Manual,Second_Owner,7.0 kmpl,1248,181 bhp,200Nm@ 1750rpm,7,8,3942,6.7,2250,,Karnataka,South
5983,Maruti,2018,78850000,7500,Diesel,Individual,Manual,First_Owner,14.9 kmpl,1248,165 bhp,200Nm@ 1750rpm,5,6,2395,7.2,1487,,West Bengal,East
5984,Renault,2017,57685000,65000,Diesel,Individual,Manual,Second_Owner,15.9 kmpl,1461,126 bhp,200Nm@ 1900rpm,7,5,1954,9.6,1389,,Delhi,North
5985,Maruti,2013,37350000,35000,Petrol,Individual,Manual,Second_Owner,10.2 kmpl,1197,287 bhp,114Nm@ 4000rpm,5,8,3043,6.5,2239,,West Bengal,East
5986,BMW,2013,166000000,60000,Diesel,Individual,Automatic,First_Owner,15.1 kmpl,2993,92 bhp,"51@ 1,750-3,000(kgm@ rpm)",5,4,1369,10.9,1124,,Tamil Nadu,South
5987,Maruti,2009,19089917,71000,Petrol,Individual,Manual,First_Owner,13.5 kmpl,1197,145 bhp,"113Nm@ 4,500rpm",5,6,2877,8.7,1693,,Delhi,North
5988,Maruti,2017,24900000,30000,Petrol,Individual,Manual,First_Owner,12.0 kmpl,998,192 bhp,90Nm@ 3500rpm,5,8,3530,8,1629,,Karnataka,South
5989,Maruti,2012,16600000,50000,Petrol,Individual,Manual,Second_Owner,12.4 kmpl,796,172 bhp,62Nm@ 3000rpm,5,6,2303,9.9,1465,,Delhi,North
5990,Mercedes,2008,60175000,80000,Diesel,Individual,Automatic,Second_Owner,10.6 kmpl,2143,143 bhp,400Nm@ 1400-2800rpm,5,6,2583,11.7,1729,,West Bengal,East
5991,Nissan,2011,19505000,90000,Petrol,Individual,Manual,Second_Owner,14.8 kmpl,1198,155 bhp,104Nm@ 4000rpm,5,6,2780,9.9,1458,,Maharashtra,West
5999,Maruti,2016,17430000,210000,Diesel,Individual,Manual,First_Owner,15.1 kmpl,1248,84 bhp,190Nm@ 2000rpm,5,4,1319,12.8,1117,,Delhi,North
6000,Tata,2010,11205000,148000,Diesel,Individual,Manual,Second_Owner,9.4 kmpl,1396,282 bhp,135Nm@ 2500rpm,5,8,3096,10.9,1856,,Karnataka,South
6001,Mahindra,2017,58100000,54188,Diesel,Individual,Manual,First_Owner,24.0 kmpl,1493,71 bhp,240Nm@ 1600-2800rpm,7,3,955,9.7,979,,Tamil Nadu,South
6005,Hyundai,2014,17845000,40000,Petrol,Individual,Manual,First_Owner,23.6 kmpl,814,67 bhp,74.5Nm@ 4000rpm,5,3,974,8.6,884,,Maharashtra,West
6006,Datsun,2014,18675000,35000,Petrol,Individual,Manual,First_Owner,20.5 kmpl,1198,97 bhp,104Nm@ 4000rpm,5,4,1217,9.8,1133,,Tamil Nadu,South
6007,Renault,2017,27390000,20000,Petrol,Individual,Manual,First_Owner,18.0 kmpl,999,106 bhp,91Nm@ 4250rpm,5,4,1421,9.9,1118,,Delhi,North
6008,Maruti,2007,4482000,144000,LPG,Individual,Manual,Second_Owner,10.6 kmpl,796,133 bhp,57Nm@ 2500rpm,5,6,2937,8.1,1638,,West Bengal,East
6009,Hyundai,2014,31042000,54043,Petrol,Dealer,Automatic,First_Owner,9.0 kmpl,1197,240 bhp,113.75Nm@ 4000rpm,5,8,3846,5.1,2137,,West Bengal,East
6010,Hyundai,2012,45567000,66657,Diesel,Dealer,Automatic,First_Owner,9.3 kmpl,1582,191 bhp,259.8Nm@ 1900-2750rpm,5,8,3393,7.4,1780,,Karnataka,South
6011,Tata,2016,32370000,42000,Diesel,Individual,Manual,Second_Owner,15.9 kmpl,1405,117 bhp,135Nm@ 2500rpm,5,5,1670,10.5,1246,,West Bengal,East
6012,Hyundai,2013,37847917,35582,Petrol,Dealer,Manual,First_Owner,15.0 kmpl,1197,123 bhp,113.7Nm@ 4000rpm,5,5,1998,7.3,1351,,Maharashtra,West
6013,Volkswagen,2013,37599000,54327,Petrol,Dealer,Automatic,Second_Owner,21.8 kmpl,1197,79 bhp,175Nm@ 1500-4100rpm,5,3,923,7,840,,West Bengal,East
6014,Volkswagen,2016,48057000,7949,Petrol,Dealer,Manual,First_Owner,14.5 kmpl,1198,100 bhp,110Nm@ 3750rpm,5,5,1817,11.8,1370,,Karnataka,South
6015,Hyundai,2010,21414000,59734,Petrol,Dealer,Automatic,First_Owner,14.2 kmpl,1197,108 bhp,111.8Nm@ 4000rpm,5,5,1652,7.3,1398,,Delhi,North
6016,Honda,2012,35524000,49185,Petrol,Dealer,Manual,First_Owner,21.1 kmpl,1497,78 bhp,146Nm@ 4800rpm,5,3,858,7.2,924,,Delhi,North
6017,Hyundai,2011,21746000,56389,Petrol,Dealer,Manual,First_Owner,24.1 kmpl,1197,73 bhp,111.7Nm@ 4000rpm,5,3,1194,11.6,858,,West Bengal,East
6018,Volkswagen,2013,32287000,58245,Petrol,Dealer,Manual,First_Owner,17.8 kmpl,1198,107 bhp,110Nm@ 3750rpm,5,5,1767,6.5,1380,,Tamil Nadu,South
6019,Nissan,2015,28718000,36422,Petrol,Dealer,Manual,First_Owner,9.2 kmpl,1198,200 bhp,104Nm@ 4000rpm,5,8,3993,8.7,1675,,Delhi,North
6020,Honda,2011,28137000,42535,Petrol,Dealer,Manual,First_Owner,14.4 kmpl,1198,105 bhp,110Nm@ 4800rpm,5,5,1830,11.7,1444,,West Bengal,East
6021,Hyundai,2011,22576000,40736,Petrol,Dealer,Automatic,First_Owner,11.2 kmpl,1197,176 bhp,111.8Nm@ 4000rpm,5,6,2841,10.1,1742,,Karnataka,South
6022,Maruti,2012,30627000,56246,Petrol,Dealer,Manual,First_Owner,14.5 kmpl,1197,136 bhp,114Nm@ 4000rpm,5,6,2548,7.7,1706,,West Bengal,East
6023,Maruti,2011,22991000,55403,Petrol,Dealer,Manual,First_Owner,10.4 kmpl,1197,179 bhp,114Nm@ 4000rpm,5,6,2866,4.7,1626,,Delhi,North
6024,Tata,2018,44405000,30000,Petrol,Individual,Manual,First_Owner,20.7 kmpl,1199,86 bhp,114Nm@ 3500rpm,5,4,1388,12.7,1161,,Karnataka,South
6025,Maruti,2015,21995000,67000,Petrol,Individual,Manual,First_Owner,13.8 kmpl,998,134 bhp,90Nm@ 3500rpm,5,6,2434,6.9,1411,,West Bengal,East
6026,Hyundai,2013,33200000,70000,Petrol,Individual,Manual,First_Owner,11.5 kmpl,1591,291 bhp,154.9Nm@ 4200rpm,5,8,3340,9.1,1977,,Maharashtra,West
6027,Hyundai,2014,38179917,90000,Diesel,Individual,Manual,Second_Owner,18.5 kmpl,1120,101 bhp,160Nm@ 1500-2750rpm,5,4,1496,10.9,1226,,Karnataka,South
6028,Hyundai,2019,55361000,7500,Petrol,Individual,Manual,First_Owner,17.1 kmpl,1197,97 bhp,114.73nm@ 4000rpm,5,4,1439,6,1149,,Maharashtra,West
6031,Tata,2016,16600000,110000,Diesel,Individual,Manual,Second_Owner,12.6 kmpl,1396,142 bhp,140Nm@ 1800-3000rpm,5,6,2860,8.8,1712,,Tamil Nadu,South
6032,Ford,2005,12450000,120000,Diesel,Individual,Manual,Third_Owner,16.0 kmpl,1399,130 bhp,"16.3@ 2,000(kgm@ rpm)",5,5,1736,6.7,1372,,Karnataka,South
6033,Ford,2012,23240000,105358,Diesel,Individual,Manual,Third_Owner,21.0 kmpl,1399,79 bhp,160Nm@ 2000rpm,5,3,856,6.2,878,,Maharashtra,West
6039,Chevrolet,2013,16600000,70000,Petrol,Individual,Manual,First_Owner,16.0 kmpl,1199,137 bhp,108Nm@ 4400rpm,5,5,1882,6.4,1326,,Delhi,North
6045,BMW,2012,149400000,50000,Diesel,Individual,Automatic,First_Owner,16.8 kmpl,1995,125 bhp,380Nm@ 1750-2750rpm,5,5,1913,12.3,1432,,Delhi,North
6046,Mahindra,2014,66400000,136000,Diesel,Individual,Manual,First_Owner,16.0 kmpl,2179,106 bhp,330Nm@ 1600-2800rpm,7,4,1342,7.1,1145,,Tamil Nadu,South
6047,Mercedes,2017,174300000,48000,Diesel,Individual,Automatic,Second_Owner,17.4 kmpl,2143,98 bhp,300Nm@ 1600-3000rpm,5,4,1298,9.6,1003,,Karnataka,South
6048,Ford,2010,20750000,110000,Diesel,Individual,Manual,Third_Owner,20.2 kmpl,1399,92 bhp,"16.3@ 2,000(kgm@ rpm)",5,4,1206,6.7,1084,,Karnataka,South
6049,Renault,2012,45650000,86000,Diesel,Individual,Manual,First_Owner,11.1 kmpl,1461,220 bhp,248Nm@ 2250rpm,5,8,3634,4.4,2486,,Karnataka,South
6050,Maruti,2009,10375000,141000,Petrol,Individual,Manual,Second_Owner,9.1 kmpl,796,248 bhp,62Nm@ 3000rpm,5,8,3556,10.1,2162,,Tamil Nadu,South
6051,Honda,2011,37350000,80000,Petrol,Individual,Manual,Third_Owner,20.2 kmpl,1497,78 bhp,146Nm at 4800 rpm,5,3,853,9.9,871,,Karnataka,South
6058,Ford,2016,45650000,44000,Petrol,Individual,Manual,First_Owner,18.4 kmpl,1196,84 bhp,112Nm@ 4000rpm,5,4,1367,12.8,1271,,Delhi,North
6059,Maruti,2014,31955000,25000,Petrol,Individual,Manual,First_Owner,12.3 kmpl,998,145 bhp,90Nm@ 3500rpm,5,6,2363,8.7,1589,,Maharashtra,West
6060,Hyundai,2016,66400000,25000,Petrol,Individual,Manual,First_Owner,21.1 kmpl,1591,109 bhp,151Nm@ 4850rpm,5,4,1464,5.4,1029,,Delhi,North
6061,Hyundai,2016,64740000,35000,Diesel,Individual,Manual,First_Owner,6.9 kmpl,1396,270 bhp,219.7Nm@ 1500-2750rpm,5,8,3167,6.1,2441,,Delhi,North
6062,Maruti,2008,8300000,195000,Petrol,Individual,Manual,Second_Owner,20.4 kmpl,796,93 bhp,62Nm@ 3000rpm,5,4,1333,12,1006,,Maharashtra,West
6063,Hyundai,2017,53950000,60000,Diesel,Individual,Manual,First_Owner,11.6 kmpl,1396,264 bhp,219.7Nm@ 1500-2750rpm,5,8,3160,9.4,1765,,Delhi,North
6066,Fiat,2015,41500000,70000,Diesel,Individual,Manual,First_Owner,17.1 kmpl,1248,106 bhp,209Nm@ 2000rpm,5,4,1230,12.5,1219,,Tamil Nadu,South
6067,Maruti,2017,48970000,30000,Diesel,Individual,Manual,First_Owner,12.9 kmpl,1248,132 bhp,190Nm@ 2000rpm,5,6,2075,6.4,1760,,Maharashtra,West
6068,Maruti,2016,38179917,27000,Petrol,Individual,Manual,First_Owner,24.2 kmpl,998,56 bhp,90Nm@ 3500rpm,5,3,929,11.7,839,,Delhi,North
6069,Maruti,2020,47974000,5000,Petrol,Individual,Manual,First_Owner,10.2 kmpl,1197,145 bhp,113Nm@ 4200rpm,5,6,2380,11.8,1584,,West Bengal,East
6070,Maruti,2012,45650000,110000,Diesel,Individual,Manual,Second_Owner,6.2 kmpl,1248,215 bhp,200Nm@ 1750rpm,7,8,3755,9.5,2007,,Delhi,North
6071,Honda,2013,38595000,80000,Petrol,Individual,Manual,Second_Owner,13.8 kmpl,1497,101 bhp,146Nm@ 4800rpm,5,5,1700,11,1248,,Tamil Nadu,South
6072,Mahindra,2018,73870000,80000,Diesel,Individual,Manual,First_Owner,12.0 kmpl,1493,164 bhp,195Nm@ 1400-2200rpm,7,6,2726,11,1679,,Karnataka,South
6073,Mahindra,2014,20750000,110000,Diesel,Individual,Manual,First_Owner,17.5 kmpl,1461,92 bhp,160Nm@ 2000rpm,5,4,1276,6.8,1296,,Delhi,North
6074,Maruti,2018,34860000,35000,Petrol,Individual,Automatic,First_Owner,23.2 kmpl,998,77 bhp,90Nm@ 3500rpm,5,3,1183,5.8,948,,Karnataka,South
6075,Maruti,2017,45650000,20000,Petrol,Individual,Manual,First_Owner,18.4 kmpl,1197,91 bhp,113Nm@ 4200rpm,5,4,1208,10.2,1225,,West Bengal,East
6076,Maruti,2018,22410000,20000,Petrol,Individual,Manual,First_Owner,17.5 kmpl,796,97 bhp,69Nm@ 3500rpm,5,4,1575,5.1,1116,,Delhi,North
6077,Maruti,2018,58100000,7800,Petrol,Individual,Automatic,First_Owner,12.4 kmpl,1197,144 bhp,113Nm@ 4200rpm,5,6,2353,5.3,1626,,Maharashtra,West
6078,Maruti,2017,41500000,20000,Petrol,Individual,Manual,First_Owner,21.3 kmpl,1197,77 bhp,113Nm@ 4200rpm,5,3,1107,11.9,854,,Karnataka,South
6079,Tata,2019,103750000,15000,Diesel,Individual,Manual,First_Owner,16.5 kmpl,2179,129 bhp,320Nm@ 1500-3000rpm,7,5,1784,12.5,1403,,West Bengal,East
6080,Hyundai,2013,26560000,31377,Petrol,Individual,Manual,Second_Owner,16.3 kmpl,1197,97 bhp,113.7Nm@ 4000rpm,5,4,1206,8.2,1292,,Maharashtra,West
6081,Maruti,2018,58100000,50000,Diesel,Individual,Manual,First_Owner,21.3 kmpl,1248,72 bhp,190Nm@ 2000rpm,5,3,874,5.8,905,,Maharashtra,West
6083,Toyota,2012,45650000,100000,Petrol,Individual,Automatic,First_Owner,13.6 kmpl,1794,119 bhp,173Nm@ 4000rpm,5,5,1965,9.6,1468,,Maharashtra,West
6084,Honda,2012,21995000,60000,Petrol,Individual,Manual,First_Owner,17.2 kmpl,1198,84 bhp,109Nm@ 4500rpm,5,4,1376,10,1158,,Maharashtra,West
6085,Maruti,2018,68890000,5000,Petrol,Individual,Automatic,First_Owner,22.7 kmpl,1197,76 bhp,115Nm@ 4000rpm,5,3,1108,7.8,927,,Delhi,North
6086,Tata,2017,66400000,60000,Diesel,Individual,Manual,First_Owner,10.2 kmpl,2179,157 bhp,320Nm@ 1500-3000rpm,7,6,2979,8.3,1788,,Delhi,North
6088,Renault,2018,27805000,30000,Petrol,Individual,Manual,First_Owner,17.8 kmpl,799,107 bhp,72Nm@ 4386rpm,5,4,1561,11.3,1293,,Delhi,North
6093,Hyundai,2012,22825000,93000,Petrol,Individual,Manual,Second_Owner,20.5 kmpl,1197,71 bhp,"11.4 kgm at 4,000 rpm",5,4,1570,12.9,1217,,West Bengal,East
6094,Hyundai,2015,50630000,50000,Diesel,Individual,Manual,Second_Owner,23.9 kmpl,1396,63 bhp,219.66nm@ 1500-2750rpm,5,3,891,11.3,871,,West Bengal,East
6104,Mercedes,2011,112050000,81500,Diesel,Individual,Automatic,Second_Owner,22.0 kmpl,2143,74 bhp,400Nm@ 1400-2800rpm,5,4,1450,12.6,1250,,West Bengal,East
6125,Maruti,2015,43160000,70000,Diesel,Individual,Manual,First_Owner,15.3 kmpl,1248,117 bhp,190Nm@ 2000rpm,5,5,1972,7.5,1467,,Tamil Nadu,South
6126,Maruti,2011,21995000,60000,Diesel,Individual,Manual,First_Owner,18.0 kmpl,1248,80 bhp,190Nm@ 2000rpm,5,4,1228,5.8,1084,,West Bengal,East
6127,Volkswagen,2016,32785000,40000,Petrol,Individual,Manual,Second_Owner,11.1 kmpl,1199,226 bhp,110Nm@ 3000-4300rpm,5,8,3735,4.3,2050,,Delhi,North
6128,Volkswagen,2016,31955000,40000,Petrol,Individual,Manual,Second_Owner,16.7 kmpl,1199,109 bhp,110Nm@ 3000-4300rpm,5,5,1745,11,1494,,Delhi,North
6129,Maruti,2009,11786000,70000,Petrol,Individual,Manual,Second_Owner,21.1 kmpl,1061,59 bhp,84Nm@ 3500rpm,5,3,961,7.2,848,,Tamil Nadu,South
6130,Hyundai,2009,13280000,35000,Petrol,Individual,Manual,First_Owner,16.6 kmpl,1086,117 bhp,99.04Nm@ 4500rpm,5,5,1639,5.7,1240,,Tamil Nadu,South
6131,Tata,2012,14940000,50000,Diesel,Individual,Manual,Third_Owner,8.2 kmpl,1396,253 bhp,135Nm@ 2500rpm,5,8,3210,10.9,2164,,West Bengal,East
6132,Honda,2013,39840000,42462,Petrol,Dealer,Manual,First_Owner,10.4 kmpl,1497,233 bhp,146Nm@ 4800rpm,5,8,3281,4.9,2094,,Karnataka,South
6133,Maruti,2015,39010000,54723,Diesel,Dealer,Manual,First_Owner,20.7 kmpl,1248,79 bhp,190Nm@ 2000rpm,5,4,1472,10.6,1045,,Tamil Nadu,South
6134,Maruti,2018,39840000,20375,Petrol,Dealer,Manual,First_Owner,16.8 kmpl,1197,80 bhp,113Nm@ 4200rpm,5,4,1249,7.8,1047,,Maharashtra,West
6136,Maruti,2017,43160000,28832,Diesel,Dealer,Manual,First_Owner,11.9 kmpl,1248,153 bhp,190Nm@ 2000rpm,5,6,2007,6.4,1769,,Delhi,North
6137,Ford,2019,58100000,3177,Petrol,Dealer,Manual,First_Owner,13.7 kmpl,1194,135 bhp,119Nm@ 4250rpm,5,5,1653,7.3,1330,,Maharashtra,West
6138,Hyundai,2015,33200000,39414,Petrol,Dealer,Manual,First_Owner,11.0 kmpl,1197,179 bhp,113.75nm@ 4000rpm,5,6,2633,6,1738,,Delhi,North
6139,Tata,2012,16600000,30078,Petrol,Dealer,Manual,First_Owner,8.6 kmpl,1396,184 bhp,"12.4@ 2,600(kgm@ rpm)",5,8,3032,5.3,1625,,Delhi,North
6140,Hyundai,2012,20750000,44588,Petrol,Dealer,Manual,First_Owner,19.1 kmpl,814,102 bhp,74.5Nm@ 4000rpm,5,4,1291,9.7,1273,,Tamil Nadu,South
